Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"April 17, 2012","April 17, 2012",Bike Ride,264,4.9396,1381,4.66018,0,12.875,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/114772897
"April 14, 2012","April 14, 2012",Bike Ride,83,1.47593,438,4.95103,0,12.1187,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/113722337
"April 14, 2012","April 14, 2012",Bike Ride,62,1.34346,438,5.43472,0,11.0401,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/113687173
"April 12, 2012","April 12, 2012",Bike Ride,224,5.14109,1565,5.07617,0,11.8199,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/113125643
"April 12, 2012","April 12, 2012",Bike Ride,237,5.00147,1654,5.51269,0,10.884,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/112950687
"April 6, 2012","April 6, 2012",Bike Ride,260,4.81375,1360,4.71183,0,12.7339,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/110989913
"April 6, 2012","April 6, 2012",Bike Ride,269,4.94123,1407,4.74794,0,12.6371,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/110834379
"April 5, 2012","April 5, 2012",Bike Ride,250,4.87583,1308,4.47204,0,13.4167,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/110648989
"April 5, 2012","April 5, 2012",Bike Ride,275,4.86869,1440,4.93105,0,12.1678,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/110500081
"April 4, 2012","April 4, 2012",Bike Ride,274,5.04771,1434,4.73614,0,12.6686,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/110339021
"April 4, 2012","April 4, 2012",Bike Ride,257,4.84922,1346,4.62809,0,12.9643,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/110128897
"March 30, 2012","March 30, 2012",Bike Ride,229,4.55877,1600,5.84976,0,10.2568,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/108560965
"March 29, 2012","March 29, 2012",Bike Ride,250,4.67965,1307,4.65628,0,12.8858,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/108120690
"March 23, 2012","March 23, 2012",Bike Ride,286,5.06601,1495,4.91879,0,12.1981,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/106138746
"March 23, 2012","March 23, 2012",Bike Ride,250,4.84899,1308,4.49807,0,13.3391,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/105991394
"March 22, 2012","March 22, 2012",Bike Ride,264,5.10035,1378,4.50379,0,13.3221,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/105824866
"March 22, 2012","March 22, 2012",Bike Ride,277,4.93289,1446,4.8887,0,12.2732,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/105633062
"March 21, 2012","March 21, 2012",Bike Ride,298,4.9546,1246,4.19213,0,14.3125,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/105458386
"March 21, 2012","March 21, 2012",Bike Ride,279,5.00921,1457,4.84927,0,12.373,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/105258260
"March 8, 2012","March 8, 2012",Bike Ride,141,3.69738,1481,6.67808,0,8.98462,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/100538524
"March 8, 2012","March 8, 2012",Bike Ride,141,3.69738,1481,6.67808,0,8.98462,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/100538442
"March 8, 2012","March 8, 2012",Bike Ride,280,4.9692,1464,4.91264,0,12.2134,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/100371182
"March 1, 2012","March 1, 2012",Bike Ride,217,4.96039,1511,5.07961,0,11.8119,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/98600620
"March 1, 2012","March 1, 2012",Bike Ride,240,4.71584,1257,4.44551,0,13.4968,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/98449508
"Feb. 29, 2012","Feb. 29, 2012",Bike Ride,263,5.0364,1377,4.55782,0,13.1642,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/98319114
"Feb. 29, 2012","Feb. 29, 2012",Bike Ride,270,4.74496,1412,4.95993,0,12.097,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/98176536
"Feb. 27, 2012","Feb. 27, 2012",Bike Ride,227,5.02708,1583,5.25005,0,11.4285,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/97772414
"Feb. 27, 2012","Feb. 27, 2012",Bike Ride,212,4.61986,1481,5.34464,0,11.2262,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/97593430
"Feb. 23, 2012","Feb. 23, 2012",Bike Ride,284,5.56806,2965,8.87746,0,6.75869,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/96715928
"Feb. 23, 2012","Feb. 23, 2012",Bike Ride,206,4.44422,1440,5.40058,0,11.1099,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/96541162
"Feb. 16, 2012","Feb. 16, 2012",Bike Ride,280,5.12312,1462,4.75762,0,12.6114,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/94815210
"Feb. 16, 2012","Feb. 16, 2012",Bike Ride,220,4.91326,1534,5.20575,0,11.5257,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/94693610
"Feb. 14, 2012","Feb. 14, 2012",Bike Ride,268,4.98075,1400,4.68485,0,12.8072,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/94327952
"Feb. 14, 2012","Feb. 14, 2012",Bike Ride,273,4.85255,1427,4.90171,0,12.2406,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/94228950
"Feb. 10, 2012","Feb. 10, 2012",Bike Ride,304,4.98781,1272,4.25119,0,14.1137,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/93464568
"Feb. 10, 2012","Feb. 10, 2012",Bike Ride,273,5.12888,1429,4.64492,0,12.9173,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/93367062
"Feb. 9, 2012","Feb. 9, 2012",Bike Ride,267,5.10146,1395,4.56076,0,13.1557,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/93260694
"Feb. 9, 2012","Feb. 9, 2012",Bike Ride,274,4.87605,1431,4.8944,0,12.2589,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/93066806
"Feb. 5, 2012","Feb. 5, 2012",Bike Ride,55,1.29017,389,5.03529,0,11.9159,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/92240088
"Feb. 5, 2012","Feb. 5, 2012",Bike Ride,45,1.28804,480,6.22154,0,9.64392,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/92220348
"Feb. 3, 2012","Feb. 3, 2012",Bike Ride,263,4.91894,1376,4.66422,0,12.8639,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/91633498
"Feb. 2, 2012","Feb. 2, 2012",Bike Ride,179,5.03272,1874,6.20726,0,9.6661,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/91524038
"Feb. 2, 2012","Feb. 2, 2012",Bike Ride,218,4.91991,1520,5.1507,0,11.6489,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/91376040
"Feb. 1, 2012","Feb. 1, 2012",Bike Ride,251,5.05102,1313,4.33429,0,13.8431,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/91269356
"Feb. 1, 2012","Feb. 1, 2012",Bike Ride,279,4.90244,1458,4.95771,0,12.1024,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/91129218
"Jan. 31, 2012","Jan. 31, 2012",Bike Ride,274,5.04769,1431,4.72625,0,12.6951,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/90999802
"Jan. 31, 2012","Jan. 31, 2012",Bike Ride,221,4.95919,1544,5.1902,0,11.5602,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/90842712
"Jan. 27, 2012","Jan. 27, 2012",Bike Ride,259,5.0558,1355,4.46991,0,13.4231,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89941532
"Jan. 27, 2012","Jan. 27, 2012",Bike Ride,278,4.9393,1455,4.91119,0,12.217,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89852426
"Jan. 26, 2012","Jan. 26, 2012",Bike Ride,306,5.01921,1279,4.24711,0,14.1272,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89742884
"Jan. 26, 2012","Jan. 26, 2012",Bike Ride,14,0.279905,76,4.57506,0,13.1146,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89639984
"Jan. 25, 2012","Jan. 25, 2012",Bike Ride,298,4.92052,1245,4.21996,0,14.2182,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89527866
"Jan. 25, 2012","Jan. 25, 2012",Bike Ride,277,4.94675,1447,4.87727,0,12.302,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89404224
"Jan. 24, 2012","Jan. 24, 2012",Bike Ride,310,5.06185,1297,4.27144,0,14.0468,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89275808
"Jan. 24, 2012","Jan. 24, 2012",Bike Ride,201,4.63909,1399,5.02725,0,11.935,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/89155468
"Jan. 19, 2012","Jan. 19, 2012",Bike Ride,251,4.88,1315,4.49901,0,13.3363,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/88201390
"Jan. 19, 2012","Jan. 19, 2012",Bike Ride,252,4.88,1316,4.49301,0,13.3541,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/88098756
"Jan. 18, 2012","Jan. 18, 2012",Bike Ride,302,4.94,1265,4.26886,0,14.0553,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/87991120
"Jan. 18, 2012","Jan. 18, 2012",Bike Ride,227,5.0,1581,5.27359,0,11.3774,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/87880100
"Jan. 17, 2012","Jan. 17, 2012",Bike Ride,219,4.96,1529,5.13906,0,11.6753,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/87758724
"Jan. 17, 2012","Jan. 17, 2012",Bike Ride,214,4.76,1494,5.23244,0,11.4669,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/87641268
"Jan. 12, 2012","Jan. 12, 2012",Bike Ride,258,5.03,1347,4.46669,0,13.4328,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/86644342
"Jan. 12, 2012","Jan. 12, 2012",Bike Ride,274,4.79,1433,4.98259,0,12.0419,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/86550782
"Jan. 11, 2012","Jan. 11, 2012",Bike Ride,262,5.01,1370,4.5613,0,13.1541,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/86439550
"Jan. 11, 2012","Jan. 11, 2012",Bike Ride,297,4.89,1242,4.23569,0,14.1653,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/86326894
"Jan. 10, 2012","Jan. 10, 2012",Bike Ride,255,4.87,1336,4.57877,0,13.104,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/86227366
"Jan. 10, 2012","Jan. 10, 2012",Bike Ride,220,4.87,1537,5.2581,0,11.411,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/86087760
"Jan. 9, 2012","Jan. 9, 2012",Bike Ride,272,4.98,1422,4.7671,0,12.5863,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/85966532
"Jan. 9, 2012","Jan. 9, 2012",Bike Ride,253,5.32,1765,5.52768,0,10.8545,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/85842228
"Jan. 3, 2012","Jan. 3, 2012",Bike Ride,289,5.87,1510,4.28849,0,13.9909,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/84613768
"Jan. 3, 2012","Jan. 3, 2012",Bike Ride,231,5.28,1613,5.09089,0,11.7858,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/84511546
"Dec. 16, 2011","Dec. 16, 2011",Bike Ride,253,5.09,1322,4.32999,0,13.8568,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/82058176
"Dec. 16, 2011","Dec. 16, 2011",Bike Ride,283,4.94,1481,4.99989,0,12.0003,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/82017516
"Dec. 14, 2011","Dec. 14, 2011",Bike Ride,275,5.13,1438,4.67006,0,12.8478,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/81837458
"Dec. 14, 2011","Dec. 14, 2011",Bike Ride,279,4.85,2915,10.0101,0,5.99396,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/81786026
"Dec. 13, 2011","Dec. 13, 2011",Bike Ride,283,4.98,1482,4.96083,0,12.0947,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/81705776
"Dec. 13, 2011","Dec. 13, 2011",Bike Ride,229,4.84,1597,5.5071,0,10.895,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/81646594
"Nov. 15, 2011","Nov. 15, 2011",Bike Ride,278,5.04,1455,4.81169,0,12.4696,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/77754698
"Nov. 15, 2011","Nov. 15, 2011",Bike Ride,252,4.97,1754,5.88104,0,10.2023,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/77688658
"Nov. 11, 2011","Nov. 11, 2011",Bike Ride,264,4.97,1378,4.62061,0,12.9853,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/77097396
"Nov. 11, 2011","Nov. 11, 2011",Bike Ride,272,4.97,1423,4.77122,0,12.5754,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/77060430
"Nov. 3, 2011","Nov. 3, 2011",Bike Ride,278,5.03,1453,4.81564,0,12.4594,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/75882914
"Nov. 3, 2011","Nov. 3, 2011",Bike Ride,259,4.97,1357,4.55386,0,13.1756,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/75809180
"Nov. 1, 2011","Nov. 1, 2011",Bike Ride,261,4.98,1364,4.56429,0,13.1455,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/75557910
"Nov. 1, 2011","Nov. 1, 2011",Bike Ride,273,4.83,1426,4.92427,0,12.1846,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/75486318
"Oct. 31, 2011","Oct. 31, 2011",Bike Ride,310,5.08,1298,4.26326,0,14.0737,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/75383468
"Oct. 31, 2011","Oct. 31, 2011",Bike Ride,213,4.89,1489,5.07845,0,11.8146,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/75308958
"Oct. 27, 2011","Oct. 27, 2011",Bike Ride,261,4.98,1367,4.57597,0,13.112,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/74828762
"Oct. 27, 2011","Oct. 27, 2011",Bike Ride,246,4.93,1285,4.34636,0,13.8046,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/74788782
"Oct. 20, 2011","Oct. 20, 2011",Bike Ride,263,4.96,1373,4.61595,0,12.9984,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/73649110
"Oct. 20, 2011","Oct. 20, 2011",Bike Ride,266,4.82,1392,4.81418,0,12.4632,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/73584084
"Oct. 19, 2011","Oct. 19, 2011",Bike Ride,269,4.91,1125,3.81636,0,15.7218,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/73499156
"Oct. 19, 2011","Oct. 19, 2011",Bike Ride,269,4.95,1408,4.74295,0,12.6503,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/73413836
"Oct. 17, 2011","Oct. 17, 2011",Bike Ride,262,4.99,1372,4.58089,0,13.0979,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/73156264
"Oct. 17, 2011","Oct. 17, 2011",Bike Ride,275,4.94,1438,4.85414,0,12.3606,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/73070794
"Oct. 4, 2011","Oct. 4, 2011",Bike Ride,266,5.02,1393,4.62535,0,12.972,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/71008390
"Oct. 3, 2011","Oct. 3, 2011",Bike Ride,269,4.95,1406,4.73508,0,12.6714,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/70834144
"Oct. 3, 2011","Oct. 3, 2011",Bike Ride,222,4.72,1547,5.46359,0,10.9818,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/70774568
"Sept. 29, 2011","Sept. 29, 2011",Bike Ride,266,4.99,1390,4.64748,0,12.9102,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/70168820
"Sept. 29, 2011","Sept. 29, 2011",Bike Ride,259,4.86,1356,4.65201,0,12.8977,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/70115250
"Sept. 28, 2011","Sept. 28, 2011",Bike Ride,242,4.89,1264,4.30558,0,13.9354,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/69997544
"Sept. 28, 2011","Sept. 28, 2011",Bike Ride,270,4.92,1412,4.78337,0,12.5434,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/69914932
"Sept. 27, 2011","Sept. 27, 2011",Bike Ride,258,5.06,1350,4.44868,0,13.4872,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/69811748
"Sept. 27, 2011","Sept. 27, 2011",Bike Ride,213,4.8,1486,5.16564,0,11.6152,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/69732634
"Sept. 21, 2011","Sept. 21, 2011",Bike Ride,294,4.93,1231,4.15827,0,14.4291,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/68769752
"Sept. 21, 2011","Sept. 21, 2011",Bike Ride,218,4.99,1519,5.07794,0,11.8158,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/68698830
"Sept. 20, 2011","Sept. 20, 2011",Bike Ride,254,4.96,1326,4.45202,0,13.477,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/68561918
"Sept. 20, 2011","Sept. 20, 2011",Bike Ride,280,5.08,1465,4.81144,0,12.4703,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/68496020
"Sept. 16, 2011","Sept. 16, 2011",Bike Ride,298,4.95,1247,4.19652,0,14.2976,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/67846956
"Sept. 16, 2011","Sept. 16, 2011",Bike Ride,233,4.47,1221,4.55015,0,13.1864,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/67780800
"Sept. 6, 2011","Sept. 6, 2011",Bike Ride,260,5.1,1398,38.0,0,1.58,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/65979536
"Aug. 31, 2011","Aug. 31, 2011",Bike Ride,272,5.05,1421,4.68824,0,12.798,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/64982478
"Aug. 31, 2011","Aug. 31, 2011",Bike Ride,210,4.84,1467,5.05141,0,11.8779,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/64894656
"Aug. 31, 2011","Aug. 30, 2011",Bike Ride,210,4.84,1467,5.05165,0,11.8773,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/64894648
"Aug. 30, 2011","Aug. 30, 2011",Bike Ride,253,4.44,1323,4.96936,0,12.074,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/64753442
"Aug. 25, 2011","Aug. 25, 2011",Bike Ride,254,4.85,1329,4.56972,0,13.1299,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/63813088
"Aug. 25, 2011","Aug. 25, 2011",Bike Ride,239,4.63,1252,4.50642,0,13.3143,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/63759648
"Aug. 23, 2011","Aug. 23, 2011",Bike Ride,302,5.52,1263,3.81629,0,15.7221,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/63299636
"Aug. 1, 2011","Aug. 23, 2011",Bike Ride,314,4.89,3284,11.1929,0,5.36054,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/58982798
"Aug. 12, 2011","Aug. 12, 2011",Bike Ride,262,4.94,1369,4.61754,0,12.9939,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/61195728
"Aug. 12, 2011","Aug. 12, 2011",Bike Ride,276,4.95,1442,4.85985,0,12.3461,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/61141772
"Aug. 9, 2011","Aug. 9, 2011",Bike Ride,286,4.94,1196,4.03724,0,14.8616,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/60599282
"Aug. 9, 2011","Aug. 9, 2011",Bike Ride,259,4.96,1353,4.5466,0,13.1967,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/60519478
"Aug. 8, 2011","Aug. 8, 2011",Bike Ride,236,4.78,1236,4.31289,0,13.9118,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/60390996
"Aug. 8, 2011","Aug. 8, 2011",Bike Ride,264,4.9,1378,4.68329,0,12.8115,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/60305028
"Aug. 5, 2011","Aug. 5, 2011",Bike Ride,267,4.95,1397,4.70598,0,12.7497,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/59829202
